135,89517005,227152,281,3471,115
136,356893311,288393,3,209,3
137,183230911,619988,158,738,71
138,309824558,50304,16,51,2
139,139640302,370,1677,195,0
140,151837247,775,1867,19,0
141,127114796,32,22,5,0
142,208548449,4571,5934,1126,40
143,18154243,112,446,932,87
144,403432755,282,534,30,0
145,492102595,8,100,0,0
146,255408643,34,599,1,0
147,16425197,976072,360,21865,187
148,111906894,1224914,54,53462,3
149,17193794,516759,2801,23389,85
150,186113747,40653,221,298,29
151,51552352,24603,895,192781,194
152,41012588,92032,397,5745,93
153,873334429,25253,172,1943,156
154,412656361,20690,144,290,65
155,456593827,13953,73,4379,86
156,177623318,142619,556,19993,46
157,566237773,74069,162,1422,127
158,138002210,169600,41,399,34
159,491581948,44344,26,4838,203
160,38824552,12269,541,15610,110
161,350334760,48840,24,191,14
162,412801575,102091,811,965,188
163,436482631,252592,113,6702,129
164,1052284897,22711,12,239,17
165,622796109,53974,34,477,44
166,203903936,67580,48,561,18
167,402649376,585,1,4677,90
168,861083240,152147,118,1045,158
169,104464394,74,332,185,23
170,17685964,64372,160,14230,152
171,389974129,109954,50,925,69
172,142722336,535825,161,6454,103
173,83773894,70487,703,20688,161
174,1075869774,501507,18,17,0
175,405427035,746914,70,2176,85
176,103061572,113426,89,6610,97
177,44635677,227513,373,3338,127
178,358814014,416765,69,968,78
179,32688098,1066347,86,15880,0
180,378460963,306049,115,318,50
181,409089061,645622,163,2822,113
182,69580076,23257,159,21955,108
183,15443742,15907,558,46851,154
184,70663487,171954,63,31071,111
185,347663058,3083,218,6265,102
186,93167589,1800665,113,29229,5
187,83983275,10702,55,1339,127
188,11530262,49231,367,22811,42
189,33464913,144632,87,3611,80
190,175605389,871444,45744,13677,5
191,8805142,74998,707,37274,153
192,19738805,22618,312,27039,195
193,35827447,3807,165,6272,134
194,91046726,412,454,2114,4
195,186564621,73260,49,60,0
196,221635888,1717,1433,1984,257
197,97396580,803,3,0,0
198,8295072,725794,1,2252,0
199,149655776,777025,3097,30012,3
200,92211391,169454,167,23110,102
201,22728255,400724,1135,2132,94
202,237040953,3053,216,715,33
203,22564445,8085,0,112,0
204,17790274,5549575,46687,6122,141
205,66265334,86,84,321,30
206,164579656,21,36,40,0
207,258550628,31,126,245,16
208,232297802,28,84,20,0
209,47562301,10838,25,654,2
210,61436635,70002,133,12027,179
211,110195919,19659,29,680,57
212,52863920,15810,153,1319,8
213,220918322,14,1,12,0
214,149051304,813,122,4160,8
215,25093616,1535290,900,34767,19
216,16561884,1112706,1726,5047,0
217,99709917,104663,348,1725,5
218,105691292,82017,0,136,0
219,210792232,301896,46,416,22
220,242567007,260519,131,2703,158
221,116438547,53055,83,5366,128
222,177547780,918383,14813,14545,57
223,216031720,1285,93,1868,39
224,251619328,249,784,305,0
225,26689638,1495,1730,93,2
226,36995659,2492,829,6071,155
227,26698041,250,64,6342,35
228,14539393,101,284,485,52
229,51612584,26,51,850,72
230,41301502,106,155,1344,37
231,68349722,583,1864,9595,135
232,31986700,182773,39829,1404,2
233,250495841,196065,807,4707,193
234,89682607,2592,0,58,0
235,185102266,270,93,8304,45
236,185902260,121179,226,1617,81
237,14314654,6141,519,12623,110
238,74402167,142971,130,3319,66
239,98847336,446,15,593,1
240,120819948,529,194,1312,71
241,28619439,17406,121,2099,83
242,176858690,51,133,72,1
243,59808841,2179952,203,3582,135
244,17678081,4371,423,3053,100
245,134078976,104121,65,3853,34
246,172114664,49126,215,15606,3
